bin,n,pass_pct,lo,hi,config,model,ratio
0.11,528,71.780303030303,67.7947129424135,75.4512574845634,AUCinf_only,k2020,1.11627807045887
0.47,129,0,0,2.89176199568782,AUCinf_only,k2020,1.59999419321736
-0.51,129,0,0,2.89176199568782,AUCinf_only,k2020,0.600495578812266
0.49,97,0,0,3.80940425259477,AUCinf_only,k2020,1.63231621995538
-0.53,125,0,1.73472347597681e-16,2.98153937083264,AUCinf_only,k2020,0.588604969678355
0.43,156,0,0,2.40329314374149,AUCinf_only,k2020,1.53725752354828
0.05,543,93.0018416206262,90.5402958989642,94.8592275766556,AUCinf_only,k2020,1.05127109637602
0.15,501,53.4930139720559,49.1154624847709,57.8174071099252,AUCinf_only,k2020,1.16183424272828
0.25,412,7.76699029126214,5.55522397289436,10.759036517892,AUCinf_only,k2020,1.28402541668774
-0.43,200,0,0,1.88453263772666,AUCinf_only,k2020,0.650509094723317
-0.49,161,0,0,2.3303960351823,AUCinf_only,k2020,0.612626394184416
-0.57,89,0,0,4.13765452362525,AUCinf_only,k2020,0.565525438699537
-0.61,71,0,3.46944695195361e-16,5.13279521968903,AUCinf_only,k2020,0.5433508690745
0.41,181,0,0,2.07824524065272,AUCinf_only,k2020,1.50681778511285
-0.23,432,8.7962962962963,6.47564405253622,11.8432783915861,AUCinf_only,k2020,0.794533602503334
0.53,58,0,0,6.21178557872029,AUCinf_only,k2020,1.69893230861855
0.45,132,0,1.73472347597681e-16,2.82789867986085,AUCinf_only,k2020,1.56831218549017
-0.47,155,0,0,2.41842328143718,AUCinf_only,k2020,0.625002268282701
0.37,233,0,0,1.62195370684758,AUCinf_only,k2020,1.44773461466332
-0.45,184,0,0,2.04505376225864,AUCinf_only,k2020,0.637628151621773
-0.55,103,0,0,3.59547582286481,AUCinf_only,k2020,0.576949810380487
0.51,82,0,0,4.47506236901003,AUCinf_only,k2020,1.66529119494589
0.35,282,0,0,1.34391240393992,AUCinf_only,k2020,1.41906754859326
0.55,34,0,6.93889390390723e-16,10.1514554153324,AUCinf_only,k2020,1.7332530178674
-0.63,43,0,6.93889390390723e-16,8.20098032257911,AUCinf_only,k2020,0.532591801006897
-0.69,25,0,0,13.3192250939048,AUCinf_only,k2020,0.501576069066056
-0.75,9,0,0,29.9145048419544,AUCinf_only,k2020,0.472366552741015
-0.79,9,0,0,29.9145048419544,AUCinf_only,k2020,0.453844795282356
0.59,28,0,0,12.0643304765846,AUCinf_only,k2020,1.80398841539786
-0.71,9,0,0,29.9145048419544,AUCinf_only,k2020,0.491644197460965
-0.65,43,0,6.93889390390723e-16,8.20098032257911,AUCinf_only,k2020,0.522045776761016
-0.73,19,0,0,16.8179224052616,AUCinf_only,k2020,0.481908990090202
0.65,3,0,0,56.1497031755046,AUCinf_only,k2020,1.9155408290139
-0.83,3,0,0,56.1497031755046,AUCinf_only,k2020,0.436049286321536
-0.77,7,0,0,35.4330435066687,AUCinf_only,k2020,0.463013068311228
0.57,29,0,0,11.6969798499741,AUCinf_only,k2020,1.76826705143374
-0.81,6,0,0,39.0334287902165,AUCinf_only,k2020,0.444858066222941
0.63,5,0,2.77555756156289e-15,43.4482464783175,AUCinf_only,k2020,1.87761057926434
-0.89,1,0,0,79.3450685622763,AUCinf_only,k2020,0.410655752752345
