product,true_auc_ratio,auc_se_log,true_cmax_ratio,cmax_se_log,n_subjects
277,1.0945217571842,0.000897148032026095,1.20487329166929,0.000323112790207346,1000
278,1.14414345640488,0.00200477101501717,1.12900812894552,0.00116198013682032,1000
279,0.857897710891521,0.00144364729189011,1.01750687913175,0.000499428358244422,1000
280,1.31103004553289,0.000673734295806832,0.942144966786926,0.0002815349006993,1000
281,0.801609360712433,0.000308844204883491,1.01726699519571,0.000320933683412728,1000
282,0.760763383682022,0.00129462862073005,0.703822249806938,0.0010821105708572,1000
283,1.20260950963151,0.00200297318541525,1.0325855581957,0.00147437238260651,1000
284,1.02184265705298,0.0021416743108745,1.03968805509096,0.00115656544398712,1000
285,1.10862552442502,0.000523312204774036,0.928881151072809,0.00049288591015295,1000
286,1.31057984163249,0.00076229563796631,1.20443193019488,0.000269882267963687,1000
287,0.733884985766255,0.00148413394360272,0.894367810059608,0.000461475885800376,1000
288,1.10607610853939,0.000351026005048818,1.26388274395213,0.000119522817539416,1000
289,0.529978263909917,0.00571189719379345,0.65576122607323,0.00369016151636114,1000
290,1.3260927619302,0.001006891268623,0.979571740404142,0.00042886579089531,1000
291,0.591470080561607,0.00501046959131425,0.725294098959142,0.00298842955152094,1000
292,0.764030042040124,0.000686716107604132,0.940805942961495,0.000324474813666834,1000
293,0.76870226153741,0.00125289943105333,0.977848344803488,0.000979724244428257,1000
294,0.65365499595146,0.00309022670679381,0.751347302587869,0.00245758927285295,1000
295,0.824245083696813,0.000992233080372736,0.754584960890671,0.000930036352707423,1000
296,0.673741846813472,0.00229496219893119,0.760191060834114,0.00188017880524223,1000
297,1.11020565468168,0.00128712910787739,0.946526889882895,0.000802423389106083,1000
298,1.00270442734773,0.00139434314297644,0.981377586683318,0.00111652126454144,1000
299,0.989298559979055,0.00071388418189443,1.24675308549184,0.000567932089899733,1000
300,1.74920328572465,0.00142844732377336,1.30241243269654,0.00118326911596805,1000
301,0.726334323133305,0.00213466305597816,0.882180943250346,0.000931985920135813,1000
302,1.24381884288956,0.00157810228386737,1.28607383703043,0.00109302780508814,1000
303,0.856967875410301,0.00130890047901793,1.08862320173634,0.000426732189705796,1000
304,0.750082781423552,0.00166771076665061,0.73241544791149,0.0014930887588649,1000
305,0.734833361751763,0.000653059996275057,0.914561044078675,0.000609675009990009,1000
306,1.00611118021199,0.000452550362194911,1.18157852389281,0.000183546782423738,1000
307,1.09409306766321,0.000627358547662037,1.13978527040058,0.000259316641686,1000
308,1.2685340762978,0.00170144208303065,1.13782556021939,0.000778782182062262,1000
309,1.17420284255253,0.00175993053243486,1.24524005396753,0.000861346724684509,1000
310,0.933749752240011,0.00139191328702805,1.03704062472076,0.00131643337910988,1000
