scenario,config,n_trials,pass_pct,lo,hi,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,model
Vmax_up_080,P2,10000,2.76,2.4566008678009,3.09967929826063,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
Vmax_up_080,F3A,10000,2.64,2.34349585263643,2.97287647303405,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
Vmax_up_080,F3B,10000,2.76,2.4566008678009,3.09967929826063,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
Vmax_up_080,F3C,10000,2.72,2.4188809476051,3.05742993832608,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
Vmax_up_080,G2,10000,23.29,22.4719164293625,24.128596763599,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
Vmax_up_080,AUClast_only,10000,2.76,2.4566008678009,3.09967929826063,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
Vmax_up_080,AUCinf_only,10000,23.32,22.5015338804707,24.1589562725886,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,k2020
ka_down_080,P2,10000,0,0,0.0383998370676596,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ka_down_080,F3A,10000,0,0,0.0383998370676596,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ka_down_080,F3B,10000,0,0,0.0383998370676596,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ka_down_080,F3C,10000,0,0,0.0383998370676596,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ka_down_080,G2,10000,0,0,0.0383998370676596,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ka_down_080,AUClast_only,10000,5.07,4.65700404698355,5.51750204660545,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ka_down_080,AUCinf_only,10000,36.53,35.5915890377664,37.4787558783396,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,k2020
ke_down_125,P2,10000,3.68,3.32842585465914,4.06714775440034,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_down_125,F3A,10000,2.8,2.49433852488692,3.14191092130495,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_down_125,F3B,10000,3.1,2.77790128565555,3.45811776151391,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_down_125,F3C,10000,3.58,3.23331501535284,3.96233539338078,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_down_125,G2,10000,10.02,9.44675352131366,10.6239509884056,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_down_125,AUClast_only,10000,3.68,3.32842585465914,4.06714775440034,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_down_125,AUCinf_only,10000,10.02,9.44675352131366,10.6239509884056,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,k2020
ke_up_080,P2,10000,3.77,3.41408822781961,4.16141626153315,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
ke_up_080,F3A,10000,2.54,2.24937133385934,2.86707779148528,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
ke_up_080,F3B,10000,3.46,3.11928273979537,3.83645982854721,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
ke_up_080,F3C,10000,3.65,3.29988479203343,4.03571185692829,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
ke_up_080,G2,10000,5.88,5.43563781310876,6.35824620311974,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
ke_up_080,AUClast_only,10000,3.77,3.41408822781961,4.16141626153315,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
ke_up_080,AUCinf_only,10000,5.88,5.43563781310876,6.35824620311974,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,k2020
