variant,model_label,model_label_en,schedule,grp,n,n_subjects,pct_of_subjects,pct_of_B0_reliable,window_B0_median,window_median,HL_B0_median,HL_median,lower_B0_median,lower_median,upper_B0_median,upper_median,npts_B0_median,npts_median,span_B0_median,span_median,rsq_B0_median,rsq_median,d_window_median,d_HL_median,d_lower_median,d_upper_median,d_npts_median,d_rsq_median,window_unchanged_pct,window_shorter_pct,window_longer_pct,HL_longer_pct,HL_shorter_pct,lower_later_pct,upper_later_pct,npts_fewer_pct,npts3_B0_pct,npts3_pct,rsq_higher_pct,mean_dlog_window,mean_dlog_HL,mean_dlog_span,window_with_added_day_pct,HL_lt1_pct,other_flag_pct,nominal_map_consistent_pct,window_share_of_dlog_span
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D3,lost_span,1443,20000,7.215,8.50574712643678,21.1398885827512,6.77299703424797,6.93198427258724,4.26732116426929,20.8162730108015,37.7320814826526,42.2164534647018,44.4682926353998,4,3,2.98151223675103,1.67446228732691,0.948960071805462,0.98738257650963,-14.2319552844856,-2.46588192682676,16.1599972159602,0,-1,0.0311024516442602,0,99.5841995841996,0.0693000693000693,12.2661122661123,87.7338877338877,99.1683991683992,47.0547470547471,61.2612612612613,35.5509355509356,88.2189882189882,79.5564795564796,-1.1120018648746,-0.437662963958257,-0.674338900916345,99.8613998613999,0,0.554400554400554,99.3069993069993,1.64902523547659
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D3,stayed_reliable,14688,20000,73.44,86.57824933687,18.5133490046137,12.5542398102116,5.44707921056881,3.63721488509275,20.2063348672818,28.1267683827318,41.2292259496171,41.3928281089757,4,4,3.52356565881589,3.54664736544568,0.941078839594321,0.935435130722173,-2.92420927458443,-1.13233478873337,3.67631599120796,1.11598122934811,0,-0.00236876651248158,6.91721132897604,52.5190631808279,28.5539215686275,21.0035403050109,72.0792483660131,52.662037037037,50.1021241830065,26.0757080610022,45.9354575163399,38.1535947712418,41.5032679738562,-0.379795453702454,-0.373802462793288,-0.00599299090916578,93.0964052287582,0,0,99.0400326797386,
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D3,gained_from_span,830,20000,4.15,,13.8559258258902,17.7741633429541,8.16216005507339,5.99702618979809,27.0204757286701,21.3932626664173,41.1146290486213,44.1753642193507,3,5,1.75908065580192,3.00127050981971,0.98551410894975,0.909961842621934,3.97535222000442,-2.50345605607035,0,3.06497359625064,2,-0.0582417802146369,0,33.855421686747,65.5421686746988,14.578313253012,85.421686746988,37.1084337349398,84.0963855421687,4.57831325301205,87.1084337349398,23.3734939759036,19.6385542168675,0.182264663537738,-0.459481004037097,0.641745667574836,100,0,0,99.7590361445783,0.284013858989526
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D4,lost_span,1102,20000,5.51,6.4957264957265,21.5471894554794,7.18675131048076,7.44588699202458,4.66409227292637,21.8119772304781,41.3579198874068,48.4964171678294,48.4931551641785,4,3,2.9936718034741,1.68512291557037,0.945436102874143,0.987848791153788,-14.5650644893758,-2.47234974307921,15.0093487559352,0,-1,0.0307386896316622,0,99.6370235934664,0,11.524500907441,88.475499092559,99.3647912885663,9.98185117967332,66.0617059891107,31.6696914700544,90.7441016333938,86.2068965517241,-1.08772189833287,-0.414674957399792,-0.673046940933083,99.8185117967332,0,0.362976406533575,99.7277676950998,1.61611595295999
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D4,stayed_reliable,15238,20000,76.19,89.8202180960802,18.4204928610707,14.7127831070684,5.45022133716172,4.58119956086024,20.1378382244147,20.7806067585479,41.0968000406865,41.1316225710325,4,4,3.51488414101449,3.57397361107277,0.941801077888504,0.937356017116557,0,0,0,0,0,0,36.1924137025856,29.3279957999738,18.3226145163407,20.7835673972962,43.0240189001181,29.203307520672,22.5817036356477,16.6294789342433,46.1477884236777,41.5343220895131,28.9145557159732,-0.186523040105425,-0.195439810293185,0.00891677018775976,63.7616485103032,0.00656254101588135,0,99.1337445859037,
vmax080_both,곡률: Vmax ×0.8 (양 군),Vmax x0.8 (both arms),D4,gained_from_span,596,20000,2.98,,13.8966734413989,21.1961322801653,8.16655607362469,6.50454876818388,27.5909357320052,21.2165679407772,41.3869648564141,45.715117197251,3,5,1.76351007378627,3.31774214484661,0.986500681903051,0.904056487278019,7.23876966279931,-2.21792943384163,-6.35037034627749,3.87484341254458,2,-0.0644923483752561,0,30.5369127516779,68.4563758389262,19.7986577181208,80.2013422818792,30.5369127516779,70.1342281879195,5.70469798657718,87.0805369127517,26.1744966442953,15.7718120805369,0.293593500821848,-0.436927238640503,0.730520739462351,100,0,0,99.496644295302,0.401896188516054
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),Bminus,lost_span,150,20000,0.75,1.03727266440772,20.0656717759557,14.5048930717167,6.12020454024137,10.6668805450177,28.5272497776896,27.5483844901901,48.926815215731,41.9954356297385,4,3,3.19500945298388,1.56793482923051,0.903932130975981,0.961847457090849,-6.03016359824687,3.86858364582847,0,-6.8787196232006,-1,0.0334942766570961,0,68,32,94.6666666666667,5.33333333333333,22,0,56,43.3333333333333,69.3333333333333,64,-0.189128275236857,0.612805438062625,-0.801933713299481,0,0,25.3333333333333,99.3333333333333,0.235840284677278
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),Bminus,stayed_reliable,14278,20000,71.39,98.7345273494226,14.5565346764051,14.5887396648759,4.76709090402248,4.79784546838021,13.8089795959531,13.8044517813833,28.4872461201157,28.4872461201157,3,3,3.29231304032249,3.27115655038719,0.940182176188589,0.940246599027287,0,0,0,0,0,0,97.6047065415324,0.994537050007004,1.19764672923379,1.91203249754868,0.483260960918896,0.259139935565205,0.105056730634543,1.10659756268385,56.3734416584956,56.0442639025074,1.27468833169912,0.00319571156424672,0.00955845363828856,-0.00636274207404184,0,0,0,99.2085726292198,
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),Bminus,gained_from_span,10,20000,0.05,,14.2453441771213,28.4263834642479,7.92281212839285,10.8477004956686,38.7462447106373,24.0416621959303,55.6086192468647,55.6086192468647,3,4.5,1.79682951202694,2.49394457918517,0.996327221929938,0.946745698165894,10.2825755528174,1.72231922877083,-10.2825755528174,0,0.5,-0.0358402051520835,0,10,80,80,20,10,0,20,80,30,20,0.519979887289039,0.184259438273619,0.33572044901542,0,0,0,100,1.54884782506995
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D1,lost_span,249,20000,1.245,1.72187262291681,20.6819913629442,7.21752173034474,6.77056832330593,4.63530298346777,21.3361129909754,37.1260242136195,42.1416624225676,44.3943783016875,4,3,2.92059832141586,1.741217156517,0.951920965261738,0.989755565441887,-12.4125521732494,-2.17990897360809,13.8819213167299,0,-1,0.0296381511410828,0,98.3935742971888,0.401606425702811,17.6706827309237,82.3293172690763,95.9839357429719,48.995983935743,56.6265060240964,39.7590361445783,91.566265060241,82.3293172690763,-0.972605744062631,-0.345356906462047,-0.627248837600584,97.5903614457831,0,2.00803212851406,97.1887550200803,1.55058995052608
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D1,stayed_reliable,13789,20000,68.945,95.3530184634534,14.5382736502215,14.3294408633374,4.73902774310762,4.4419538617759,13.7909064126434,13.8115546726622,28.4011870757677,28.4033301984891,3,3,3.30641865651335,3.3929938518791,0.939800691358913,0.937076067850164,0,0,0,0,0,0,76.8076002610777,11.1973312060338,9.63811733990862,4.75016317354413,18.4422365653782,11.0087751105954,15.1207484226557,5.96852563637682,56.4362897962144,54.5942417869316,10.0659946334034,-0.0647115112049324,-0.0822503227868669,0.0175388115819345,22.9893393284502,0.00725215751686127,0,98.9484371600551,
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D1,gained_from_span,241,20000,1.205,,13.8646903056651,17.5057309088297,8.01881785679866,6.12688486850771,21.0667092623189,21.129042014014,34.901078840252,38.3589840484783,3,4,1.78805106632338,3.0755857792738,0.984508389702756,0.906481757657601,3.37958132987842,-2.21084029713913,0,3.19378904299811,1,-0.0582235902786563,0,29.045643153527,70.5394190871369,7.46887966804979,92.5311203319502,29.4605809128631,97.9253112033195,9.95850622406639,83.402489626556,25.7261410788382,22.8215767634855,0.167695932279264,-0.454118289109982,0.621814221389246,100,0,0,97.5103734439834,0.269688158473766
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D2,lost_span,215,20000,1.075,1.48675748565106,20.6819913629442,7.22306984802708,6.59179402385087,4.65125893919091,21.2668509883806,35.6191127919592,41.8953052824363,42.6606797017157,4,3,2.94721585710215,1.74304638875174,0.951920965261738,0.989995672390381,-12.3577687963843,-2.23504975034475,13.8957044763956,1.66535891033709,-1,0.0304371975928321,0,99.5348837209302,0.465116279069768,17.2093023255814,82.7906976744186,96.7441860465116,60.4651162790698,56.2790697674419,41.3953488372093,93.4883720930233,83.2558139534884,-0.977581771784158,-0.344260007103174,-0.633321764680984,97.2093023255814,0,1.3953488372093,96.2790697674419,1.54357836142989
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D2,stayed_reliable,13809,20000,69.045,95.4913214853745,14.5404082955793,14.3141939287307,4.74242026601198,4.42331372090687,13.7923603213858,13.8128986997763,28.4040136807598,28.4085627081804,3,3,3.30580860550162,3.40224974860908,0.939800691358913,0.937071105688121,0,0,0,0,0,0,76.6963574480411,11.6228546600043,9.74726627561735,4.38120066623217,18.9224418857267,11.44181331016,16.1561300601057,6.11195597074372,56.3328264175538,54.6237960750235,10.0007241653994,-0.0696885527827159,-0.0889585885465463,0.0192700357638304,23.1008762401333,0.00724165399377218,0,98.920993554928,
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D2,gained_from_span,246,20000,1.23,,13.8674348355271,17.440733050229,8.01311261504339,6.10649265587085,21.116937966086,21.1334940679371,34.9228348236065,38.3687738587614,3,4,1.78631072746375,3.13508930520366,0.984764217545257,0.906715493209841,3.36309927422553,-2.21669712658988,0,3.20472720055841,1,-0.05837716672369,0,30.0813008130081,69.9186991869919,7.72357723577236,92.2764227642276,30.4878048780488,98.3739837398374,9.75609756097561,83.739837398374,26.4227642276423,22.3577235772358,0.164704851099474,-0.460986924139679,0.625691775239153,100,0,0,97.5609756097561,0.263236401080261
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D3,lost_span,479,20000,2.395,3.31235737500864,18.5037294538924,6.79614719981328,6.27356994623656,4.16081022652103,14.2049582256004,30.5190506586805,35.0450076991692,37.252806135919,4,3,2.84716106350705,1.75217588523941,0.950778052763666,0.990957140361125,-9.35356749640778,-1.83009805543432,11.1752324845875,1.65438090404496,0,0.0316756033791072,0,100,0,11.0647181628392,88.9352818371608,98.5386221294363,59.4989561586639,49.6868475991649,47.5991649269311,93.9457202505219,83.7160751565762,-0.955008544649769,-0.371996774190934,-0.583011770458836,99.1649269311065,0,0.626304801670146,98.329853862213,1.63806048700898
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D3,stayed_reliable,13146,20000,65.73,90.9065763086924,14.5353524994571,13.512567705824,4.71699178262778,3.85363794467018,13.7797386496677,13.9180974230985,28.374618479982,30.6508882462513,3,4,3.32364812177664,3.54027010346326,0.939980216097055,0.934010579452397,0,0,0,0,0,0,41.7693595009889,30.1840864141184,21.8393427658603,11.0223642172524,47.2082762817587,30.0167351285562,37.6464323748669,13.9129773315077,55.986611897155,49.1860642020387,25.5895329377758,-0.181807786805161,-0.221218137911266,0.0394103511061057,58.1545717328465,0.0228206298493838,0,98.7372584816674,
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D3,gained_from_span,711,20000,3.555,,13.836844937061,16.6265515965642,8.27018897774234,5.24596651073772,14.0860928379698,20.0314743639901,28.246949815657,31.5349960597232,3,4,1.76181649589467,2.92664103334235,0.962899271755692,0.908901583621673,2.72876170882955,-3.07269894473415,0,3.22935979114845,1,-0.039270556041658,0,41.3502109704641,58.6497890295359,3.51617440225035,96.4838255977497,43.0379746835443,98.5935302390999,9.70464135021097,82.5597749648383,36.4275668073137,35.3023909985935,0.0238618025704166,-0.57091863309214,0.594780435662557,100,0,0,98.1715893108298,0.0401186742866478
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D4,lost_span,205,20000,1.025,1.41760597469055,20.4884379412979,6.95831695804372,6.50636718620362,4.22413823120528,21.4838413982652,35.8524535852484,42.1940707103349,42.5064725396223,4,3,3.08871988637234,1.6788209447982,0.939512612473416,0.98630758833561,-13.1803122060373,-2.07670606995525,13.5658985017799,0,-1,0.0381331076271336,0,98.0487804878049,0.487804878048781,18.0487804878049,81.9512195121951,95.609756097561,15.1219512195122,57.5609756097561,40,94.6341463414634,87.3170731707317,-1.04279480470845,-0.360411674312794,-0.682383130395653,97.0731707317073,0,1.46341463414634,97.0731707317073,1.52816615513901
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D4,stayed_reliable,13875,20000,69.375,95.9477214577139,14.5386523626512,14.3546400554478,4.73768156006033,4.50196928125266,13.7941468070494,13.8117820107145,28.4198552821763,28.4189926856197,3,3,3.30561187613116,3.3905969818807,0.940193652459347,0.937704522554592,0,0,0,0,0,0,80.972972972973,8.92252252252252,6.67387387387387,5.1027027027027,13.9243243243243,8.71351351351351,10.0612612612613,4.97297297297297,56.5117117117117,55.0198198198198,8.19459459459459,-0.050600807997336,-0.0675276560611476,0.0169268480638116,18.8540540540541,0,0,98.990990990991,
vmax125_both,곡률: Vmax ×1.25 (양 군),Vmax x1.25 (both arms),D4,gained_from_span,206,20000,1.03,,13.8648312808946,17.8128305842013,8.02301792645413,5.43161749488783,21.3671141613741,21.510009852238,35.1911161602475,39.3284132517874,3,4,1.78077831063591,3.3268469774829,0.984785610995899,0.901623402696146,3.78316520224325,-2.94386004700143,0,4.08801988426906,1,-0.0647210813313429,0,37.8640776699029,61.1650485436893,8.7378640776699,91.2621359223301,38.8349514563107,91.747572815534,8.7378640776699,86.4077669902913,33.9805825242718,26.6990291262136,0.141369962330838,-0.573562822337101,0.714932784667939,100,0,0,98.0582524271845,0.19773881595946
