pk_model,scenario,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,analysis_model,config,n_trials,n_pass,pass_pct,lo,hi,n_trials_10k,n_pass_10k,pass_pct_10k,lo_10k,hi_10k,class,class_10k
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M0,G2_Cii,10000,396,3.96,3.59511660638812,4.36024196358378,10000,396,3.96,3.59511660638812,4.36024196358378,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M0,P2,10000,272,2.72,2.4188809476051,3.05742993832608,10000,272,2.72,2.4188809476051,3.05742993832608,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,AUCinf_true_only,10000,467,4.67,4.27357618765806,5.10123710462747,10000,467,4.67,4.27357618765806,5.10123710462747,nominal,nominal
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,AUClast_only,10000,301,3.01,2.69273820087322,3.36334996600297,10000,301,3.01,2.69273820087322,3.36334996600297,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,F3A,10000,300,3,2.68328046173126,3.35281538511234,10000,300,3,2.68328046173126,3.35281538511234,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,F3B,10000,299,2.99,2.67382370479782,3.3422798220132,10000,299,2.99,2.67382370479782,3.3422798220132,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,F3C,10000,299,2.99,2.67382370479782,3.3422798220132,10000,299,2.99,2.67382370479782,3.3422798220132,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,G2_Ai,10000,1009,10.09,9.51490596590157,10.6957447840458,10000,1009,10.09,9.51490596590157,10.6957447840458,exceeding,exceeding
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,G2_Aii,10000,2744,27.44,26.5742296889373,28.3230963175476,10000,2744,27.44,26.5742296889373,28.3230963175476,exceeding,exceeding
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,G2_B,10000,613,6.13,5.67647878936958,6.61721322767358,10000,613,6.13,5.67647878936958,6.61721322767358,exceeding,exceeding
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,G2_Ci,10000,452,4.52,4.13000010868094,4.94492838311581,10000,452,4.52,4.13000010868094,4.94492838311581,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,G2_Cii,10000,443,4.43,4.04391293287239,4.85108467863107,10000,443,4.43,4.04391293287239,4.85108467863107,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M1,P2,10000,301,3.01,2.69273820087322,3.36334996600297,10000,301,3.01,2.69273820087322,3.36334996600297,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,AUCinf_true_only,10000,454,4.54,4.14913662867068,4.96577650319124,10000,454,4.54,4.14913662867068,4.96577650319124,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,AUClast_only,10000,304,3.04,2.72111726450346,3.39494786247049,10000,304,3.04,2.72111726450346,3.39494786247049,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,F3A,10000,302,3.02,2.7021969174997,3.37388356940907,10000,302,3.02,2.7021969174997,3.37388356940907,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,F3B,10000,303,3.03,2.71165660692543,3.38441620001593,10000,303,3.03,2.71165660692543,3.38441620001593,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,F3C,10000,302,3.02,2.7021969174997,3.37388356940907,10000,302,3.02,2.7021969174997,3.37388356940907,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,G2_Ai,10000,1005,10.05,9.47596063239128,10.6547208374258,10000,1005,10.05,9.47596063239128,10.6547208374258,exceeding,exceeding
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,G2_Aii,10000,2737,27.37,26.50495114325,28.2524286230068,10000,2737,27.37,26.50495114325,28.2524286230068,exceeding,exceeding
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,G2_B,10000,593,5.93,5.48378767570905,6.41005794068239,10000,593,5.93,5.48378767570905,6.41005794068239,exceeding,exceeding
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,G2_Ci,10000,443,4.43,4.04391293287239,4.85108467863107,10000,443,4.43,4.04391293287239,4.85108467863107,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,G2_Cii,10000,439,4.39,4.00566646353162,4.8093618678415,10000,439,4.39,4.00566646353162,4.8093618678415,conservative,conservative
k2020,Vmax_down_125,Vmax,down,1.25,0.651331501646086,1.25092658233271,1.05342570107931,M2,P2,10000,304,3.04,2.72111726450346,3.39494786247049,10000,304,3.04,2.72111726450346,3.39494786247049,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,AUCinf_true_only,10000,475,4.75,4.3501982834795,5.18455356906673,10000,475,4.75,4.3501982834795,5.18455356906673,nominal,nominal
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,AUClast_only,10000,276,2.76,2.4566008678009,3.09967929826063,10000,276,2.76,2.4566008678009,3.09967929826063,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,F3A,10000,264,2.64,2.34349585263643,2.97287647303405,10000,264,2.64,2.34349585263643,2.97287647303405,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,F3B,10000,276,2.76,2.4566008678009,3.09967929826063,10000,276,2.76,2.4566008678009,3.09967929826063,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,F3C,10000,272,2.72,2.4188809476051,3.05742993832608,10000,272,2.72,2.4188809476051,3.05742993832608,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,G2_Ai,10000,1737,17.37,16.6400318066205,18.1250279270499,10000,1737,17.37,16.6400318066205,18.1250279270499,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,G2_Aii,10000,2329,23.29,22.4719164293625,24.128596763599,10000,2329,23.29,22.4719164293625,24.128596763599,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,G2_B,10000,1187,11.87,11.2506731914859,12.5186105242619,10000,1187,11.87,11.2506731914859,12.5186105242619,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,G2_Ci,10000,424,4.24,3.86232411269903,4.65281941818529,10000,424,4.24,3.86232411269903,4.65281941818529,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,G2_Cii,10000,318,3.18,2.85366561178867,3.54229199564149,10000,318,3.18,2.85366561178867,3.54229199564149,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M0,P2,10000,276,2.76,2.4566008678009,3.09967929826063,10000,276,2.76,2.4566008678009,3.09967929826063,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,AUCinf_true_only,10000,517,5.17,4.75298009321983,5.62144920069503,10000,517,5.17,4.75298009321983,5.62144920069503,nominal,nominal
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,AUClast_only,10000,296,2.96,2.64545937507927,3.31066719163399,10000,296,2.96,2.64545937507927,3.31066719163399,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,F3A,10000,286,2.86,2.55097746844467,3.20522589794272,10000,286,2.86,2.55097746844467,3.20522589794272,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,F3B,10000,296,2.96,2.64545937507927,3.31066719163399,10000,296,2.96,2.64545937507927,3.31066719163399,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,F3C,10000,289,2.89,2.5793112248357,3.23686910164945,10000,289,2.89,2.5793112248357,3.23686910164945,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,G2_Ai,10000,1789,17.89,17.1511806461549,18.65347972921,10000,1789,17.89,17.1511806461549,18.65347972921,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,G2_Aii,10000,2371,23.71,22.8866134914184,24.5535771429118,10000,2371,23.71,22.8866134914184,24.5535771429118,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,G2_B,10000,1248,12.48,11.8466193461632,13.1421958915724,10000,1248,12.48,11.8466193461632,13.1421958915724,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,G2_Ci,10000,464,4.64,4.24485143793626,5.06998489425152,10000,464,4.64,4.24485143793626,5.06998489425152,nominal,nominal
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,G2_Cii,10000,343,3.43,3.09079243265577,3.80497317558904,10000,343,3.43,3.09079243265577,3.80497317558904,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M1,P2,10000,296,2.96,2.64545937507927,3.31066719163399,10000,296,2.96,2.64545937507927,3.31066719163399,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,AUCinf_true_only,10000,511,5.11,4.69538898487127,5.55908638884807,10000,511,5.11,4.69538898487127,5.55908638884807,nominal,nominal
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,AUClast_only,10000,314,3.14,2.81577609284945,3.50021223445036,10000,314,3.14,2.81577609284945,3.50021223445036,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,F3A,10000,307,3.07,2.74950500024684,3.42653708682486,10000,307,3.07,2.74950500024684,3.42653708682486,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,F3B,10000,314,3.14,2.81577609284945,3.50021223445036,10000,314,3.14,2.81577609284945,3.50021223445036,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,F3C,10000,307,3.07,2.74950500024684,3.42653708682486,10000,307,3.07,2.74950500024684,3.42653708682486,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,G2_Ai,10000,1812,18.12,17.3773411882572,18.8871425478571,10000,1812,18.12,17.3773411882572,18.8871425478571,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,G2_Aii,10000,2378,23.78,22.9557406391916,24.6243962353667,10000,2378,23.78,22.9557406391916,24.6243962353667,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,G2_B,10000,1262,12.62,11.9834662290413,13.2852414891504,10000,1262,12.62,11.9834662290413,13.2852414891504,exceeding,exceeding
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,G2_Ci,10000,461,4.61,4.21613141098896,5.03872796110106,10000,461,4.61,4.21613141098896,5.03872796110106,nominal,nominal
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,G2_Cii,10000,351,3.51,3.16678252489739,3.88892164360812,10000,351,3.51,3.16678252489739,3.88892164360812,conservative,conservative
k2020,Vmax_up_080,Vmax,up,0.8,1.3969545986339,0.80009024618209,0.941322121145971,M2,P2,10000,314,3.14,2.81577609284945,3.50021223445036,10000,314,3.14,2.81577609284945,3.50021223445036,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,AUCinf_true_only,10000,543,5.43,5.00272547543268,5.89150413932943,10000,543,5.43,5.00272547543268,5.89150413932943,exceeding,exceeding
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,AUClast_only,10000,507,5.07,4.65700404698355,5.51750204660545,10000,507,5.07,4.65700404698355,5.51750204660545,nominal,nominal
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,F3A,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,F3B,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,F3C,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,G2_Ai,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,G2_Aii,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,G2_B,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,G2_Ci,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,G2_Cii,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M0,P2,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,AUCinf_true_only,10000,583,5.83,5.38749733517519,6.30642508089038,10000,583,5.83,5.38749733517519,6.30642508089038,exceeding,exceeding
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,AUClast_only,10000,543,5.43,5.00272547543268,5.89150413932943,10000,543,5.43,5.00272547543268,5.89150413932943,exceeding,exceeding
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,F3A,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,F3B,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,F3C,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,G2_Ai,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,G2_Aii,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,G2_B,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,G2_Ci,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,G2_Cii,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M1,P2,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,AUCinf_true_only,10000,581,5.81,5.36824379698961,6.28569397901078,10000,581,5.81,5.36824379698961,6.28569397901078,exceeding,exceeding
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,AUClast_only,10000,546,5.46,5.03156089101511,5.92264568384477,10000,546,5.46,5.03156089101511,5.92264568384477,exceeding,exceeding
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,F3A,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,F3B,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,F3C,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,G2_Ai,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,G2_Aii,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,G2_B,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,G2_Ci,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,G2_Cii,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ka_down_080,ka,down,0.8,0.424232725036545,0.800570249731887,0.632507704543837,M2,P2,10000,0,0,0,0.0383998370676596,10000,0,0,0,0.0383998370676596,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,AUCinf_true_only,10000,442,4.42,4.03435047015169,4.84065482131919,10000,442,4.42,4.03435047015169,4.84065482131919,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,AUClast_only,10000,368,3.68,3.32842585465914,4.06714775440034,10000,368,3.68,3.32842585465914,4.06714775440034,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,F3A,10000,280,2.8,2.49433852488692,3.14191092130495,10000,280,2.8,2.49433852488692,3.14191092130495,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,F3B,10000,310,3.1,2.77790128565555,3.45811776151391,10000,310,3.1,2.77790128565555,3.45811776151391,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,F3C,10000,358,3.58,3.23331501535284,3.96233539338078,10000,358,3.58,3.23331501535284,3.96233539338078,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,G2_Ai,10000,447,4.47,4.08216837142981,4.892798520204,10000,447,4.47,4.08216837142981,4.892798520204,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,G2_Aii,10000,1002,10.02,9.44675352131366,10.6239509884056,10000,1002,10.02,9.44675352131366,10.6239509884056,exceeding,exceeding
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,G2_B,10000,392,3.92,3.55698505848916,4.31840423135239,10000,392,3.92,3.55698505848916,4.31840423135239,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,G2_Ci,10000,370,3.7,3.34745689092521,4.08810135819944,10000,370,3.7,3.34745689092521,4.08810135819944,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,G2_Cii,10000,417,4.17,3.79547656788071,4.57972072277551,10000,417,4.17,3.79547656788071,4.57972072277551,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M0,P2,10000,368,3.68,3.32842585465914,4.06714775440034,10000,368,3.68,3.32842585465914,4.06714775440034,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,AUCinf_true_only,10000,485,4.85,4.44602149549629,5.2886535573758,10000,485,4.85,4.44602149549629,5.2886535573758,nominal,nominal
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,AUClast_only,10000,405,4.05,3.68095086278926,4.45433858747592,10000,405,4.05,3.68095086278926,4.45433858747592,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,F3A,10000,314,3.14,2.81577609284945,3.50021223445036,10000,314,3.14,2.81577609284945,3.50021223445036,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,F3B,10000,334,3.34,3.00536558690763,3.71046914104391,10000,334,3.34,3.00536558690763,3.71046914104391,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,F3C,10000,393,3.93,3.56651694982636,4.32886466004778,10000,393,3.93,3.56651694982636,4.32886466004778,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,G2_Ai,10000,472,4.72,4.32146114873359,5.15331374371488,10000,472,4.72,4.32146114873359,5.15331374371488,nominal,nominal
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,G2_Aii,10000,1055,10.55,9.96297950153268,11.1673179699137,10000,1055,10.55,9.96297950153268,11.1673179699137,exceeding,exceeding
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,G2_B,10000,429,4.29,3.91009030421703,4.70501482683022,10000,429,4.29,3.91009030421703,4.70501482683022,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,G2_Ci,10000,412,4.12,3.7477466161893,4.52748907430398,10000,412,4.12,3.7477466161893,4.52748907430398,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,G2_Cii,10000,458,4.58,4.18741615064729,5.00746626134497,10000,458,4.58,4.18741615064729,5.00746626134497,nominal,nominal
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M1,P2,10000,405,4.05,3.68095086278926,4.45433858747592,10000,405,4.05,3.68095086278926,4.45433858747592,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,AUCinf_true_only,10000,473,4.73,4.33103968356524,5.16372752891582,10000,473,4.73,4.33103968356524,5.16372752891582,nominal,nominal
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,AUClast_only,10000,408,4.08,3.70957383513174,4.4856925752312,10000,408,4.08,3.70957383513174,4.4856925752312,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,F3A,10000,313,3.13,2.806306001212,3.48969000605522,10000,313,3.13,2.806306001212,3.48969000605522,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,F3B,10000,338,3.38,3.04332481914122,3.75247918894067,10000,338,3.38,3.04332481914122,3.75247918894067,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,F3C,10000,391,3.91,3.54745383495958,4.30794313484939,10000,391,3.91,3.54745383495958,4.30794313484939,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,G2_Ai,10000,468,4.68,4.28315214626224,5.11165346605588,10000,468,4.68,4.28315214626224,5.11165346605588,nominal,nominal
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,G2_Aii,10000,1030,10.3,9.71941561836481,10.9110738522669,10000,1030,10.3,9.71941561836481,10.9110738522669,exceeding,exceeding
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,G2_B,10000,412,4.12,3.7477466161893,4.52748907430398,10000,412,4.12,3.7477466161893,4.52748907430398,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,G2_Ci,10000,399,3.99,3.62372218639083,4.39161334367883,10000,399,3.99,3.62372218639083,4.39161334367883,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,G2_Cii,10000,447,4.47,4.08216837142981,4.892798520204,10000,447,4.47,4.08216837142981,4.892798520204,conservative,conservative
k2020,ke_down_125,ke,down,1.25,0.642602940228105,1.2495748835008,1.06352537123811,M2,P2,10000,408,4.08,3.70957383513174,4.4856925752312,10000,408,4.08,3.70957383513174,4.4856925752312,conservative,conservative
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,AUCinf_true_only,10000,467,4.67,4.27357618765806,5.10123710462747,10000,467,4.67,4.27357618765806,5.10123710462747,nominal,nominal
k2020,ke_up_080,ke,up,0.8,1.45683866187482,0.800201954152666,0.933475925199342,M0,AUClast_only,10000,377,3.77,3.41408822781961,4.16141626153315,10000,377,3.77,3.41408822781961,4.16141626153315,conservative,conservative
