scenario,lloq,resid,model,config,n_trials,n_pass,pass_pct,lo,hi,diff_vs_ref_pp,diff_lo,diff_hi,mechanism,direction,target,multiplier,auc_ratio,cmax_ratio,class
F_down_080,0.02,scaled,M0,AUClast_only,5000,203,4.06,3.54729345989626,4.64324299481559,0.06,-0.00788156094069432,0.127881560940694,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.05,scaled,M0,AUClast_only,5000,203,4.06,3.54729345989626,4.64324299481559,0.06,-0.00788156094069432,0.127881560940694,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.078,scaled,M0,AUClast_only,5000,200,4,3.49121444023272,4.57941413871254,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.1,scaled,M0,AUClast_only,5000,201,4.02,3.50990382522204,4.60069404564541,0.02,-0.0478996711420279,0.0878996711420279,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.2,scaled,M0,AUClast_only,5000,203,4.06,3.54729345989626,4.64324299481559,0.06,-0.027645240193995,0.147645240193995,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.5,scaled,M0,AUClast_only,5000,196,3.92,3.41649372611643,4.49425768514004,-0.08,-0.176002225952594,0.0160022259525944,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.02,scaled,M0,G2_Aii,5000,377,7.54,6.84029564643133,8.30489760274292,-0.06,-0.404002664806113,0.284002664806113,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.05,scaled,M0,G2_Aii,5000,369,7.38,6.68758348861686,8.13785542517981,-0.22,-0.482912339061361,0.042912339061361,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.078,scaled,M0,G2_Aii,5000,380,7.6,6.89758760216966,8.36751352277118,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.1,scaled,M0,G2_Aii,5000,374,7.48,6.7830171875666,8.24226818584106,-0.12,-0.348567769392532,0.108567769392532,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.2,scaled,M0,G2_Aii,5000,401,8.02,7.29899727594799,8.80545897935901,0.42,0.0380718885239661,0.801928111476034,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.5,scaled,M0,G2_Aii,5000,415,8.3,7.56694423922962,9.09708210298814,0.7,0.206047455867581,1.19395254413242,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.02,scaled,M0,G2_B,5000,328,6.56,5.90655376902938,7.28014417595718,-0.38,-0.636856663246816,-0.123143336753184,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.05,scaled,M0,G2_B,5000,344,6.88,6.21100925701786,7.61519735872387,-0.06,-0.248004586233751,0.128004586233751,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.078,scaled,M0,G2_B,5000,347,6.94,6.26814402984348,7.67797046166484,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.1,scaled,M0,G2_B,5000,353,7.06,6.38245879235925,7.80347145068226,0.12,-0.0157631218813886,0.255763121881389,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.2,scaled,M0,G2_B,5000,365,7.3,6.61126429744546,8.05429744866242,0.36,0.088575658830512,0.631424341169488,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.5,scaled,M0,G2_B,5000,377,7.54,6.84029564643133,8.30489760274292,0.6,0.216248926181443,0.983751073818557,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.02,scaled,M0,P2,5000,201,4.02,3.50990382522204,4.60069404564541,0.04,-0.0154306079724255,0.0954306079724255,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.05,scaled,M0,P2,5000,201,4.02,3.50990382522204,4.60069404564541,0.04,-0.0154306079724255,0.0954306079724255,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.078,scaled,M0,P2,5000,199,3.98,3.47252871135232,4.55813057567074,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.1,scaled,M0,P2,5000,199,3.98,3.47252871135232,4.55813057567074,0,-0.0554416974209654,0.0554416974209654,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.2,scaled,M0,P2,5000,202,4.04,3.52859684033311,4.62197032245654,0.06,-0.027645240193995,0.147645240193995,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.5,scaled,M0,P2,5000,196,3.92,3.41649372611643,4.49425768514004,-0.06,-0.147645240193995,0.027645240193995,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.02,fixed,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.05,fixed,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.078,fixed,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.1,fixed,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.2,fixed,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.5,fixed,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.02,fixed,M1,AUClast_only,5000,235,4.7,4.14734961677938,5.3222041794428,0.28,0.133520559234779,0.426479440765221,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.05,fixed,M1,AUClast_only,5000,221,4.42,3.8844214757119,5.02556223359951,0,-0.0554416974209654,0.0554416974209654,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.078,fixed,M1,AUClast_only,5000,221,4.42,3.8844214757119,5.02556223359951,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.1,fixed,M1,AUClast_only,5000,221,4.42,3.8844214757119,5.02556223359951,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.2,fixed,M1,AUClast_only,5000,220,4.4,3.86566403377335,5.00435038361586,-0.02,-0.0591992796908011,0.0191992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.5,fixed,M1,AUClast_only,5000,218,4.36,3.8281587437894,4.96191708975541,-0.06,-0.127881560940694,0.00788156094069431,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.02,fixed,M1,G2_Aii,5000,342,6.84,6.17292790535601,7.57334012654132,-1.42,-2.01968314100528,-0.82031685899472,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.05,fixed,M1,G2_Aii,5000,386,7.72,7.0122114225763,8.49270545389773,-0.54,-0.952759993122857,-0.127240006877143,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.078,fixed,M1,G2_Aii,5000,413,8.26,7.52865003877144,9.05543771960193,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.1,fixed,M1,G2_Aii,5000,418,8.36,7.62439539229998,9.15953882568438,0.1,-0.151007654684642,0.351007654684642,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.2,fixed,M1,G2_Aii,5000,428,8.56,7.81598325025074,9.36764388695559,0.3,-0.0779704938350226,0.677970493835023,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.5,fixed,M1,G2_Aii,5000,457,9.14,8.37228755792633,9.97044904502374,0.88,0.403696766757833,1.35630323324217,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.02,fixed,M1,G2_B,5000,289,5.78,5.16646304478541,6.46143251523544,-1.62,-2.02682232062237,-1.21317767937763,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.05,fixed,M1,G2_B,5000,353,7.06,6.38245879235925,7.80347145068226,-0.34,-0.60859828798631,-0.0714017120136897,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.078,fixed,M1,G2_B,5000,370,7.4,6.70666716221882,8.15874104350005,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.1,fixed,M1,G2_B,5000,368,7.36,6.66850135953764,8.11696826233683,-0.04,-0.215318534720245,0.135318534720245,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.2,fixed,M1,G2_B,5000,389,7.78,7.06954300337096,8.55528174886966,0.38,0.111442912809727,0.648557087190273,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.5,fixed,M1,G2_B,5000,408,8.16,7.43293778033679,8.95130351842559,0.76,0.39705542590957,1.12294457409043,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.02,fixed,M1,P2,5000,231,4.62,4.07216699236964,5.23750963616375,0.26,0.118834724980511,0.401165275019489,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.05,fixed,M1,P2,5000,218,4.36,3.8281587437894,4.96191708975541,0,-0.0554416974209654,0.0554416974209654,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.078,fixed,M1,P2,5000,218,4.36,3.8281587437894,4.96191708975541,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.1,fixed,M1,P2,5000,218,4.36,3.8281587437894,4.96191708975541,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.2,fixed,M1,P2,5000,217,4.34,3.80941093753608,4.94069560408654,-0.02,-0.0591992796908011,0.0191992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.5,fixed,M1,P2,5000,215,4.3,3.77192510877771,4.89824284900051,-0.06,-0.127881560940694,0.00788156094069431,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.02,scaled,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.05,scaled,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.078,scaled,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.1,scaled,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.2,scaled,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.5,scaled,M1,AUCinf_true_only,5000,269,5.38,4.78817469838921,6.04033502318769,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.02,scaled,M1,AUClast_only,5000,220,4.4,3.86566403377335,5.00435038361586,-0.02,-0.0591992796908011,0.0191992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.05,scaled,M1,AUClast_only,5000,222,4.44,3.90318208814263,5.04677091309097,0.02,-0.0191992796908011,0.0591992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.078,scaled,M1,AUClast_only,5000,221,4.42,3.8844214757119,5.02556223359951,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.1,scaled,M1,AUClast_only,5000,221,4.42,3.8844214757119,5.02556223359951,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.2,scaled,M1,AUClast_only,5000,220,4.4,3.86566403377335,5.00435038361586,-0.02,-0.0591992796908011,0.0191992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,nominal
F_down_080,0.5,scaled,M1,AUClast_only,5000,216,4.32,3.79066638536659,4.91947086433383,-0.1,-0.203684868185673,0.00368486818567257,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.02,scaled,M1,G2_Aii,5000,403,8.06,7.33725917079937,8.84713566835202,-0.2,-0.550600249142219,0.150600249142219,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.05,scaled,M1,G2_Aii,5000,406,8.12,7.39466226707771,8.90964044784028,-0.14,-0.42537721792645,0.14537721792645,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.078,scaled,M1,G2_Aii,5000,413,8.26,7.52865003877144,9.05543771960193,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.1,scaled,M1,G2_Aii,5000,400,8,7.27986839327327,8.78461857011153,-0.26,-0.498354812467344,-0.0216451875326564,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.2,scaled,M1,G2_Aii,5000,421,8.42,7.68185826580228,9.22198382794867,0.16,-0.232006911217508,0.552006911217508,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.5,scaled,M1,G2_Aii,5000,455,9.1,8.33388959284812,9.92890842625756,0.84,0.305846938144539,1.37415306185546,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.02,scaled,M1,G2_B,5000,352,7.04,6.36340218927391,7.7825587618454,-0.36,-0.60774189336408,-0.11225810663592,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.05,scaled,M1,G2_B,5000,363,7.26,6.57311408570151,8.01250907656197,-0.14,-0.327971884380809,0.0479718843808093,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.078,scaled,M1,G2_B,5000,370,7.4,6.70666716221882,8.15874104350005,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.1,scaled,M1,G2_B,5000,367,7.34,6.64942078076257,8.0960795491897,-0.06,-0.22163037773318,0.10163037773318,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.2,scaled,M1,G2_B,5000,393,7.86,7.14600519938139,8.63869672054802,0.46,0.1858740228315,0.7341259771685,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.5,scaled,M1,G2_B,5000,407,8.14,7.41379934850118,8.93047265833901,0.74,0.362494962191903,1.1175050378081,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,exceeding
F_down_080,0.02,scaled,M1,P2,5000,217,4.34,3.80941093753608,4.94069560408654,-0.02,-0.0591992796908011,0.0191992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.05,scaled,M1,P2,5000,219,4.38,3.84690978287313,4.98313534259389,0.02,-0.0191992796908011,0.0591992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.078,scaled,M1,P2,5000,218,4.36,3.8281587437894,4.96191708975541,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.1,scaled,M1,P2,5000,218,4.36,3.8281587437894,4.96191708975541,0,0,0,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.2,scaled,M1,P2,5000,217,4.34,3.80941093753608,4.94069560408654,-0.02,-0.0591992796908011,0.0191992796908011,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
F_down_080,0.5,scaled,M1,P2,5000,214,4.28,3.75318712951354,4.87701153634248,-0.08,-0.176002225952594,0.0160022259525944,F,down,0.8,0.872152535936487,0.79988525403249,0.852080931927538,conservative
Vmax_down_125,0.02,fixed,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.05,fixed,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.078,fixed,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.1,fixed,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.2,fixed,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.5,fixed,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.02,fixed,M0,AUClast_only,5000,146,2.92,2.4882442945122,3.42404252063438,0.36,0.193974562835924,0.526025437164076,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.05,fixed,M0,AUClast_only,5000,129,2.58,2.17562982074204,3.05717903172718,0.02,-0.0191992796908011,0.0591992796908011,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.078,fixed,M0,AUClast_only,5000,128,2.56,2.15729919676294,3.03554036378409,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.1,fixed,M0,AUClast_only,5000,127,2.54,2.13897552796213,3.01389474066269,-0.02,-0.0591992796908011,0.0191992796908011,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.2,fixed,M0,AUClast_only,5000,124,2.48,2.08404705575081,2.94891533710742,-0.08,-0.158375031578527,-0.00162496842147305,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.5,fixed,M0,AUClast_only,5000,123,2.46,2.06575201876807,2.92724108216797,-0.1,-0.187617179124658,-0.012382820875342,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.02,fixed,M0,G2_Aii,5000,748,14.96,13.9982684887659,15.9755320635437,-10.32,-11.258217683912,-9.38178231608796,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.05,fixed,M0,G2_Aii,5000,1091,21.82,20.6970460321937,22.9862216494298,-3.46,-4.08849247156256,-2.83150752843744,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.078,fixed,M0,G2_Aii,5000,1264,25.28,24.0946151319471,26.5033400522165,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.1,fixed,M0,G2_Aii,5000,1309,26.18,24.9800908568997,27.4164824637628,0.9,0.522762126127869,1.27723787387213,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.2,fixed,M0,G2_Aii,5000,1361,27.22,26.0041276544094,28.4708488462074,1.94,1.36768939938099,2.51231060061902,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.5,fixed,M0,G2_Aii,5000,1435,28.7,27.462867485599,29.9698366172604,3.42,2.66677623210433,4.17322376789567,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.02,fixed,M0,G2_B,5000,179,3.58,3.099625002291,4.1316484462881,-3.16,-3.6449282156183,-2.6750717843817,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.05,fixed,M0,G2_B,5000,290,5.8,5.18540097397114,6.48246387797191,-0.94,-1.22421157548532,-0.655788424514676,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.078,fixed,M0,G2_B,5000,337,6.74,6.07775466933531,7.46866690295104,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.1,fixed,M0,G2_B,5000,340,6.8,6.1348534154977,7.53147603255523,0.06,-0.0700116670434493,0.190011667043449,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.2,fixed,M0,G2_B,5000,355,7.1,6.42057691784888,7.84529190903702,0.36,0.100146946615102,0.619853053384898,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.5,fixed,M0,G2_B,5000,397,7.94,7.22249006083292,8.72208902678529,1.2,0.855368415186381,1.54463158481362,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.02,fixed,M0,P2,5000,146,2.92,2.4882442945122,3.42404252063438,0.36,0.193974562835924,0.526025437164076,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.05,fixed,M0,P2,5000,129,2.58,2.17562982074204,3.05717903172718,0.02,-0.0191992796908011,0.0591992796908011,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.078,fixed,M0,P2,5000,128,2.56,2.15729919676294,3.03554036378409,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.1,fixed,M0,P2,5000,127,2.54,2.13897552796213,3.01389474066269,-0.02,-0.0591992796908011,0.0191992796908011,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.2,fixed,M0,P2,5000,124,2.48,2.08404705575081,2.94891533710742,-0.08,-0.158375031578527,-0.00162496842147305,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.5,fixed,M0,P2,5000,123,2.46,2.06575201876807,2.92724108216797,-0.1,-0.187617179124658,-0.012382820875342,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.02,scaled,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.05,scaled,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.078,scaled,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.1,scaled,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.2,scaled,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.5,scaled,M0,AUCinf_true_only,5000,208,4.16,3.64082974760661,4.74955316671623,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.02,scaled,M0,AUClast_only,5000,128,2.56,2.15729919676294,3.03554036378409,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.05,scaled,M0,AUClast_only,5000,127,2.54,2.13897552796213,3.01389474066269,-0.02,-0.0591992796908011,0.0191992796908011,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.078,scaled,M0,AUClast_only,5000,128,2.56,2.15729919676294,3.03554036378409,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.1,scaled,M0,AUClast_only,5000,128,2.56,2.15729919676294,3.03554036378409,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.2,scaled,M0,AUClast_only,5000,125,2.5,2.10234937556489,2.97058230921554,-0.06,-0.127881560940694,0.00788156094069432,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.5,scaled,M0,AUClast_only,5000,122,2.44,2.04746435065703,2.9055594583568,-0.12,-0.230833486082253,-0.00916651391774674,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,conservative
Vmax_down_125,0.02,scaled,M0,G2_Aii,5000,1164,23.28,22.1293732121388,24.4716527798051,-2,-2.59195534178909,-1.40804465821091,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.05,scaled,M0,G2_Aii,5000,1238,24.76,23.5833166128738,25.9754369813127,-0.52,-0.970179755211212,-0.0698202447887877,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.078,scaled,M0,G2_Aii,5000,1264,25.28,24.0946151319471,26.5033400522165,0,0,0,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.1,scaled,M0,G2_Aii,5000,1299,25.98,24.7832606739241,27.2136197275164,0.7,0.269201600038429,1.13079839996157,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.2,scaled,M0,G2_Aii,5000,1326,26.52,25.3147768035384,27.7612744798015,1.24,0.591982603134095,1.88801739686591,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.5,scaled,M0,G2_Aii,5000,1405,28.1,26.8712846726169,29.3623406725766,2.82,1.97642601528137,3.66357398471863,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.02,scaled,M0,G2_B,5000,321,6.42,5.77349904594066,7.13341385559052,-0.32,-0.541589305229913,-0.0984106947700873,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
Vmax_down_125,0.05,scaled,M0,G2_B,5000,333,6.66,6.00164755376485,7.38489685083271,-0.08,-0.246310307153105,0.0863103071531054,Vmax,down,1.25,0.660178624277622,1.25088393369916,1.0544021629266,exceeding
